match_id;mode;hero;hero_deck;opponent;opponent_deck;coin;result
66854891;friendly;Rogue;;Warlock;Reno;FALSE;win
66769075;friendly;Druid;;Rogue;;FALSE;loss
66768752;friendly;Druid;Jade;Druid;Jade;FALSE;loss
66768067;friendly;Rogue;;Rogue;Miracle;TRUE;win
66767705;friendly;Warrior;Pirate;Druid;Jade;FALSE;win
66767338;friendly;Warrior;Pirate;Shaman;Jade;TRUE;loss
66758519;arena;Shaman;;Druid;;FALSE;win
66755076;friendly;Shaman;Aggro;Warlock;Reno;FALSE;loss
66754633;friendly;Druid;Jade;Priest;Dragon;TRUE;loss
66754185;friendly;Druid;Jade;Rogue;Miracle;FALSE;loss
66753765;friendly;Rogue;Miracle;Priest;;TRUE;win
66823926;ranked;Warrior;Pirate;Rogue;;TRUE;win
66895427;ranked;Druid;Jade;Hunter;Secret;TRUE;win
66894471;ranked;Druid;Jade;Rogue;;TRUE;loss
66893806;ranked;Druid;Jade;Warrior;Pirate;FALSE;loss
66879128;ranked;Druid;Jade;Warlock;;FALSE;win
66877701;ranked;Warlock;Zoo;Shaman;Jade;TRUE;loss
66876752;ranked;Warlock;Zoo;Rogue;Miracle;TRUE;loss
66831920;ranked;Warlock;;Warlock;;FALSE;win
66778681;ranked;Druid;Jade;Priest;;FALSE;win
66778016;ranked;Druid;Jade;Warlock;Reno;FALSE;loss
66777310;ranked;Druid;Jade;Warrior;Pirate;FALSE;loss
66768464;ranked;Druid;;Warlock;;FALSE;win
66768368;ranked;Druid;;Paladin;;FALSE;win
66768134;ranked;Druid;;Mage;;TRUE;win
66767866;ranked;Druid;;Hunter;Midrange;FALSE;win
66754110;ranked;Druid;Malygos;Priest;Dragon;TRUE;win
66753523;ranked;Druid;Malygos;Shaman;Jade;TRUE;loss
66752910;ranked;Druid;;Shaman;Jade;TRUE;loss
66752298;ranked;Druid;;Paladin;Murloc;FALSE;loss
66751012;ranked;Druid;;Warlock;Zoo;FALSE;loss
66750383;ranked;Druid;;Rogue;;FALSE;win
66749916;ranked;Druid;;Rogue;Miracle;TRUE;win
66893290;ranked;Druid;Jade;Warlock;Reno;FALSE;win
66832062;ranked;Paladin;Murloc;Mage;Tempo;TRUE;loss
66830750;ranked;Paladin;Murloc;Rogue;Miracle;FALSE;win
66829775;ranked;Paladin;Murloc;Druid;Jade;TRUE;loss
66828660;ranked;Paladin;Murloc;Druid;;FALSE;loss
66826947;ranked;Paladin;Murloc;Shaman;Jade;TRUE;win
66825323;ranked;Paladin;Murloc;Rogue;Jade;FALSE;loss
66822902;casual;Paladin;Murloc;Druid;Jade;FALSE;win
66820270;casual;Paladin;Murloc;Warrior;Pirate;FALSE;win
66819137;casual;Paladin;Murloc;Warrior;Pirate;TRUE;loss
66818288;casual;Paladin;Murloc;Priest;Dragon;TRUE;win
66800388;casual;Warrior;Control;Paladin;;FALSE;win
66799347;casual;Warrior;Control;Hunter;;FALSE;win
66798313;casual;Warrior;Control;Warlock;Reno;FALSE;loss
66797020;casual;Warrior;Control;Warlock;Reno;TRUE;win
66796154;ranked;Warrior;Control;Paladin;;FALSE;win
66794772;ranked;Rogue;Miracle;Paladin;;TRUE;win
66793642;ranked;Rogue;;Warlock;;FALSE;loss
66809906;friendly;Rogue;Miracle;Druid;Jade;TRUE;loss
66809109;ranked;Shaman;Jade;Mage;Tempo;FALSE;win
66807989;ranked;Shaman;Jade;Shaman;;FALSE;loss
66807198;ranked;Shaman;Jade;Shaman;Jade;TRUE;win
66806328;ranked;Shaman;Midrange;Druid;Jade;FALSE;win
66805426;ranked;Shaman;Jade;Warrior;Pirate;TRUE;loss
66804828;ranked;Rogue;;Shaman;Jade;FALSE;win
66804194;ranked;Rogue;;Warrior;Pirate;FALSE;loss
66803704;ranked;Rogue;Miracle;Druid;;TRUE;win
66803154;ranked;Rogue;;Rogue;Miracle;FALSE;win
66802404;ranked;Rogue;;Warrior;;TRUE;win
66894003;ranked;Priest;Dragon;Rogue;Miracle;TRUE;win
66892647;ranked;Priest;Dragon;Priest;Dragon;TRUE;loss
66890856;ranked;Priest;Dragon;Shaman;Jade;TRUE;loss
66889875;ranked;Priest;Dragon;Warlock;Reno;TRUE;win
66888646;ranked;Priest;Dragon;Rogue;;FALSE;win
66887732;ranked;Priest;Dragon;Rogue;;FALSE;win
66886723;ranked;Druid;Jade;Priest;;TRUE;loss
66886121;ranked;Druid;Jade;Druid;Malygos;FALSE;win
66885492;ranked;Druid;Jade;Mage;Reno;FALSE;win
66882968;ranked;Druid;Jade;Warrior;Pirate;TRUE;loss
66882130;ranked;Druid;Jade;Shaman;Jade;FALSE;loss
66881143;ranked;Druid;Jade;Rogue;;TRUE;win
66880158;ranked;Druid;Jade;Warrior;Pirate;FALSE;loss
66879590;ranked;Shaman;Jade;Druid;Jade;FALSE;loss
66878595;ranked;Shaman;Jade;Rogue;Miracle;FALSE;loss
66877669;ranked;Rogue;Miracle;Rogue;;FALSE;loss
66877024;ranked;Rogue;Miracle;Druid;Jade;TRUE;loss
66876270;ranked;Rogue;Miracle;Rogue;;FALSE;win
66875923;ranked;Rogue;Miracle;Shaman;Jade;FALSE;loss
66875127;ranked;Rogue;Miracle;Rogue;;TRUE;win
66874440;ranked;Rogue;Miracle;Druid;Jade;FALSE;loss
66873598;ranked;Rogue;Miracle;Mage;Tempo;TRUE;win
66869832;ranked;Rogue;Miracle;Warrior;Pirate;TRUE;win
66866942;ranked;Shaman;Jade;Shaman;;TRUE;loss
66865568;ranked;Shaman;Jade;Mage;Reno;TRUE;win
66864591;ranked;Warrior;Dragon;Druid;Jade;FALSE;loss
66863455;ranked;Priest;Dragon;Warrior;Pirate;TRUE;loss
66862528;ranked;Shaman;Jade;Warrior;Pirate;FALSE;loss
66861940;ranked;Shaman;;Warrior;Pirate;TRUE;loss
66860004;ranked;Shaman;Jade;Priest;;FALSE;win
66858683;ranked;Shaman;Jade;Shaman;;TRUE;loss
66857960;ranked;Shaman;Jade;Rogue;Miracle;FALSE;win
66856612;casual;Mage;Freeze;Rogue;Miracle;TRUE;win
66844181;casual;Mage;Freeze;Paladin;Murloc;FALSE;loss
66842694;casual;Mage;Freeze;Priest;Dragon;TRUE;loss
66841124;casual;Mage;Freeze;Rogue;;TRUE;win
66772495;casual;Rogue;Miracle;Warrior;Dragon;FALSE;win
66772177;casual;Rogue;Miracle;Hunter;Midrange;FALSE;win
66771925;casual;Rogue;Miracle;Hunter;;TRUE;loss
66771527;casual;Paladin;;Rogue;;FALSE;win
66770921;casual;Paladin;Aggro;Druid;Malygos;TRUE;loss
66894020;ranked;Priest;Dragon;Warrior;Pirate;TRUE;loss
66892721;ranked;Priest;;Warrior;Pirate;FALSE;win
66886495;ranked;Priest;Dragon;Rogue;;TRUE;loss
66876834;ranked;Priest;Dragon;Priest;Reno;FALSE;win
66875363;ranked;Priest;Dragon;Priest;;TRUE;win
66874198;ranked;Druid;Jade;Rogue;Miracle;FALSE;win
66873140;ranked;Druid;Jade;Warrior;Pirate;TRUE;win
66879184;ranked;Shaman;Aggro;Shaman;Jade;FALSE;win
66878422;ranked;Shaman;;Warrior;;TRUE;win
66878004;ranked;Warlock;Reno;Warrior;Pirate;TRUE;win
66877335;ranked;Warlock;Reno;Rogue;Miracle;FALSE;loss
66875962;ranked;Shaman;;Druid;Jade;TRUE;loss
66875020;ranked;Rogue;;Shaman;Jade;FALSE;win
66874203;ranked;Rogue;;Warlock;;TRUE;loss
66873928;ranked;Rogue;;Warrior;Pirate;TRUE;loss
66873206;ranked;Rogue;Miracle;Warrior;;FALSE;win
66872752;ranked;Rogue;;Shaman;Jade;FALSE;win
66871763;ranked;Rogue;Miracle;Druid;Jade;FALSE;loss
66868106;casual;Paladin;;Mage;Freeze;TRUE;win
66866684;casual;Paladin;Murloc;Druid;Jade;FALSE;win
66865639;casual;Paladin;Aggro;Shaman;Aggro;FALSE;loss
66843696;casual;Paladin;;Warlock;Reno;TRUE;loss
66841130;casual;Paladin;;Paladin;;TRUE;win
66838657;casual;Paladin;;Druid;Jade;TRUE;loss
66837888;casual;Paladin;;Priest;Reno;FALSE;loss
66766728;ranked;Rogue;;Shaman;;FALSE;win
66766395;ranked;Rogue;;Rogue;;FALSE;loss
66765908;ranked;Rogue;;Paladin;Murloc;TRUE;win
66765366;ranked;Rogue;;Warlock;Reno;TRUE;win
66764735;ranked;Rogue;;Warrior;;TRUE;loss
66764327;ranked;Rogue;;Druid;Malygos;FALSE;win
66763855;ranked;Rogue;;Warrior;Pirate;TRUE;loss
66763436;ranked;Rogue;;Priest;Dragon;TRUE;loss
66762821;ranked;Rogue;;Rogue;;FALSE;win
66762134;ranked;Rogue;;Rogue;;FALSE;win
66761609;ranked;Rogue;;Druid;;TRUE;win
66761217;ranked;Rogue;;Rogue;;FALSE;loss
66760483;ranked;Rogue;;Druid;Malygos;FALSE;loss
66759882;ranked;Rogue;;Warlock;Reno;FALSE;win
66758981;ranked;Rogue;;Warrior;Dragon;FALSE;loss
66755964;ranked;Warrior;Pirate;Mage;Tempo;TRUE;win
66753518;ranked;Warrior;Pirate;Warrior;;FALSE;win
66753209;ranked;Warrior;Pirate;Warlock;Reno;FALSE;win
66752886;ranked;Warrior;Pirate;Priest;Dragon;TRUE;loss
66749895;ranked;Warrior;Pirate;Mage;Tempo;FALSE;win
66749524;ranked;Warrior;Pirate;Warrior;Pirate;FALSE;win
66853332;casual;Priest;Reno;Warlock;Reno;FALSE;win
66852051;casual;Priest;Reno;Shaman;Jade;FALSE;loss
66799148;casual;Priest;Reno;Shaman;;TRUE;loss
66798232;casual;Priest;Reno;Mage;Freeze;FALSE;loss
66797217;casual;Priest;Reno;Paladin;;TRUE;win
66796360;ranked;Priest;Reno;Mage;Freeze;FALSE;win
66884936;ranked;Warrior;Pirate;Warlock;;FALSE;win
66884357;ranked;Warrior;Pirate;Warrior;Pirate;TRUE;loss
66883737;ranked;Warrior;Pirate;Priest;Dragon;TRUE;win
66883145;ranked;Warrior;Pirate;Druid;Jade;TRUE;loss
66827886;ranked;Warrior;Pirate;Priest;Dragon;TRUE;win
66827307;ranked;Warrior;Pirate;Warrior;Pirate;FALSE;loss
66826563;ranked;Warrior;Pirate;Druid;Jade;TRUE;win
66825911;ranked;Warrior;Pirate;Priest;Dragon;TRUE;loss
66824808;ranked;Warrior;Pirate;Warlock;;TRUE;win
66754174;ranked;Warlock;Reno;Shaman;Aggro;FALSE;win
66753155;ranked;Warlock;Reno;Hunter;Secret;TRUE;win
66752643;ranked;Warlock;Reno;Mage;Reno;FALSE;loss
66763940;ranked;Shaman;Jade;Paladin;;TRUE;win
66890164;ranked;Warlock;;Priest;;FALSE;loss
66889866;ranked;Warlock;Zoo;Paladin;;TRUE;loss
66889106;ranked;Warlock;Zoo;Shaman;Control;TRUE;win
66888704;ranked;Warlock;Zoo;Paladin;Murloc;FALSE;win
66888220;ranked;Warlock;Zoo;Paladin;Murloc;TRUE;win
66887517;ranked;Warlock;Zoo;Warrior;Pirate;FALSE;win
66887051;ranked;Warlock;Zoo;Druid;Jade;FALSE;win
66886568;casual;Warlock;;Paladin;;TRUE;loss
66845145;ranked;Warlock;;Shaman;;FALSE;loss
66845045;ranked;Warlock;Zoo;Shaman;;FALSE;loss
66844308;ranked;Warlock;Zoo;Priest;;TRUE;win
66843571;ranked;Warlock;;Priest;;TRUE;loss
66843364;ranked;Warlock;Zoo;Warrior;Pirate;TRUE;win
66839081;ranked;Warlock;Zoo;Mage;Reno;FALSE;win
66838131;ranked;Warlock;Zoo;Druid;Jade;FALSE;win
66837397;ranked;Warlock;Zoo;Priest;Dragon;TRUE;loss
66837044;ranked;Warlock;Zoo;Shaman;Midrange;FALSE;win
66836264;ranked;Warlock;;Shaman;;FALSE;loss
66836009;ranked;Warlock;;Warrior;;TRUE;win
66834993;ranked;Warlock;Zoo;Paladin;Murloc;FALSE;win
66834375;ranked;Warlock;Zoo;Warlock;;TRUE;loss
66833844;ranked;Warlock;Zoo;Druid;Jade;FALSE;win
66833221;ranked;Warlock;Zoo;Druid;;TRUE;win
66832478;ranked;Warlock;;Mage;Tempo;TRUE;loss
66832271;ranked;Warlock;;Paladin;;TRUE;loss
66832055;ranked;Warlock;Zoo;Priest;;TRUE;win
66831138;ranked;Warlock;Zoo;Druid;;FALSE;win
66830906;ranked;Warlock;Zoo;Mage;Tempo;FALSE;win
66830076;ranked;Warlock;Zoo;Mage;Tempo;TRUE;win
66829042;ranked;Warlock;;Warlock;;TRUE;loss
66828031;ranked;Warlock;Zoo;Rogue;Jade;FALSE;win
66827226;ranked;Warlock;Zoo;Priest;Reno;TRUE;loss
66826064;ranked;Warlock;Zoo;Warlock;;TRUE;win
66825576;ranked;Warlock;Zoo;Warlock;Reno;TRUE;win
66824855;ranked;Warlock;;Warrior;Pirate;TRUE;loss
66824377;ranked;Warlock;Zoo;Paladin;Murloc;FALSE;win
66865586;ranked;Rogue;Miracle;Shaman;;TRUE;win
66864441;ranked;Rogue;;Priest;Dragon;TRUE;loss
66862787;ranked;Rogue;Jade;Warrior;Pirate;FALSE;loss
66862075;ranked;Rogue;;Rogue;Miracle;TRUE;loss
66861161;ranked;Rogue;;Priest;Dragon;FALSE;loss
66859562;ranked;Warrior;Control;Warrior;Pirate;FALSE;win
66858669;ranked;Warrior;Control;Paladin;Murloc;FALSE;loss
66857248;ranked;Paladin;Murloc;Warlock;Reno;TRUE;loss
66855042;ranked;Paladin;;Warrior;Pirate;FALSE;loss
66760726;ranked;Paladin;Murloc;Druid;Jade;FALSE;win
66773503;ranked;Shaman;Jade;Druid;;TRUE;win
66773100;ranked;Shaman;Jade;Rogue;;FALSE;win
66790552;ranked;Rogue;Jade;Shaman;;FALSE;win
66789714;ranked;Rogue;Jade;Warlock;;TRUE;loss
66788896;ranked;Rogue;Jade;Druid;;FALSE;win
66788449;ranked;Shaman;Jade;Priest;Dragon;TRUE;win
66787552;ranked;Shaman;Jade;Warlock;;FALSE;loss
66787037;ranked;Shaman;Jade;Shaman;Control;FALSE;win
66785530;ranked;Shaman;Jade;Mage;Tempo;FALSE;loss
66895245;ranked;Warrior;Pirate;Warlock;Reno;FALSE;loss
66894797;ranked;Warrior;Pirate;Warlock;Reno;TRUE;win
66894346;ranked;Warrior;Pirate;Druid;Jade;TRUE;loss
66893779;ranked;Warrior;Pirate;Rogue;Jade;TRUE;loss
66892932;ranked;Warrior;Pirate;Warrior;Pirate;FALSE;win
66892211;ranked;Warrior;Pirate;Warrior;Pirate;TRUE;win
66891128;ranked;Warrior;Pirate;Shaman;Aggro;TRUE;loss
66890706;ranked;Warrior;Pirate;Shaman;;TRUE;win
66890238;ranked;Warrior;Pirate;Druid;Jade;TRUE;win
66889607;ranked;Priest;;Warrior;Pirate;TRUE;loss
66889250;ranked;Warrior;Pirate;Warrior;Pirate;TRUE;loss
66888667;ranked;Warrior;Pirate;Warlock;Reno;TRUE;win
66887946;ranked;Warrior;Pirate;Warlock;Reno;FALSE;loss
66886769;ranked;Warrior;Pirate;Shaman;;TRUE;win
66886290;ranked;Warrior;Pirate;Priest;Dragon;FALSE;win
66885513;ranked;Warrior;Pirate;Warrior;Pirate;FALSE;loss
66884962;ranked;Warlock;Reno;Druid;Jade;TRUE;loss
66884216;ranked;Warlock;Reno;Warlock;Reno;TRUE;loss
66883363;ranked;Warlock;Reno;Warrior;Pirate;TRUE;win
66882831;ranked;Warlock;Reno;Druid;Jade;FALSE;loss
66881994;ranked;Warlock;Reno;Warrior;Pirate;TRUE;loss
66881524;ranked;Warlock;Reno;Warrior;Pirate;FALSE;win
66776461;ranked;Warrior;Pirate;Druid;Jade;TRUE;win
66776183;ranked;Warrior;Pirate;Warrior;Pirate;TRUE;win
66775726;ranked;Warrior;Pirate;Shaman;;FALSE;win
66775328;ranked;Shaman;Jade;Shaman;Jade;TRUE;loss
66774903;ranked;Shaman;Jade;Mage;Tempo;FALSE;win
66774566;ranked;Shaman;Midrange;Rogue;;FALSE;loss
66774149;ranked;Shaman;;Paladin;Murloc;TRUE;win
66773769;ranked;Shaman;;Shaman;Aggro;FALSE;win
66773453;ranked;Shaman;Jade;Warrior;Pirate;FALSE;loss
66759932;ranked;Shaman;Jade;Druid;;TRUE;win
66759285;ranked;Shaman;;Druid;Jade;FALSE;win
66758889;ranked;Shaman;Jade;Warlock;Reno;TRUE;win
66758456;ranked;Shaman;Jade;Druid;;FALSE;win
66757651;ranked;Shaman;;Warrior;Pirate;FALSE;loss
66757261;ranked;Shaman;;Warlock;Reno;TRUE;loss
66832956;ranked;Mage;Tempo;Shaman;Jade;FALSE;win
66831846;ranked;Mage;Tempo;Shaman;;FALSE;loss
66831316;ranked;Mage;Tempo;Shaman;Jade;FALSE;loss
66829897;ranked;Mage;Tempo;Shaman;Jade;TRUE;loss
66828669;ranked;Mage;Tempo;Shaman;Jade;FALSE;win
66828077;ranked;Mage;Tempo;Shaman;Control;TRUE;win
66827266;ranked;Mage;Tempo;Shaman;Midrange;FALSE;loss
66826457;ranked;Mage;Tempo;Priest;Dragon;TRUE;win
66825180;ranked;Mage;Tempo;Warrior;Pirate;FALSE;loss
66824384;ranked;Mage;Tempo;Priest;Dragon;FALSE;win
66823314;ranked;Mage;Tempo;Priest;Dragon;TRUE;win
66895330;ranked;Rogue;;Shaman;;FALSE;win
66894939;ranked;Rogue;;Priest;Dragon;FALSE;loss
66894472;ranked;Rogue;;Rogue;Miracle;FALSE;loss
66894211;ranked;Rogue;;Warrior;Pirate;FALSE;loss
66893199;ranked;Rogue;;Druid;Jade;TRUE;loss
66892467;ranked;Rogue;;Warrior;Pirate;FALSE;win
66891770;ranked;Rogue;;Priest;Dragon;TRUE;loss
66882262;ranked;Rogue;;Druid;;FALSE;win
66881917;ranked;Rogue;;Druid;Jade;FALSE;loss
66881225;ranked;Rogue;;Warrior;Dragon;TRUE;win
66880301;ranked;Rogue;;Rogue;;TRUE;win
66879639;ranked;Rogue;;Warlock;Zoo;TRUE;win
66878944;ranked;Rogue;;Warrior;Pirate;FALSE;loss
66878602;ranked;Rogue;;Mage;Reno;FALSE;loss
66878069;ranked;Rogue;;Priest;Dragon;TRUE;win
66877636;ranked;Rogue;Miracle;Shaman;;FALSE;win
66876040;ranked;Rogue;;Druid;Jade;TRUE;win
66875457;ranked;Rogue;;Druid;Jade;FALSE;win
66874762;ranked;Priest;Dragon;Priest;Dragon;TRUE;loss
66859184;ranked;Priest;Dragon;Warrior;;FALSE;loss
66858524;ranked;Priest;Dragon;Warrior;Pirate;FALSE;loss
66857651;ranked;Priest;;Warrior;Pirate;TRUE;loss
66795046;ranked;Priest;Dragon;Druid;Jade;FALSE;win
66792101;ranked;Priest;Dragon;Shaman;Aggro;FALSE;win
66791530;ranked;Priest;Dragon;Warrior;Pirate;FALSE;loss
66790993;ranked;Priest;Dragon;Priest;Dragon;FALSE;win
66789926;ranked;Priest;Dragon;Warrior;;FALSE;loss
66789329;ranked;Priest;Dragon;Druid;Jade;FALSE;win
66789009;ranked;Priest;Dragon;Mage;Freeze;FALSE;loss
66883382;arena;Paladin;;Warlock;;TRUE;loss
66882112;arena;Paladin;;Mage;;FALSE;win
66881661;arena;Paladin;;Warlock;;FALSE;win
66880315;ranked;Hunter;Midrange;Paladin;Aggro;FALSE;loss
66879542;ranked;Hunter;Midrange;Shaman;;FALSE;loss
66878660;ranked;Hunter;Midrange;Paladin;;FALSE;win
66877896;ranked;Hunter;Midrange;Paladin;Aggro;FALSE;win
66877299;ranked;Hunter;Midrange;Warlock;Reno;FALSE;win
66895244;ranked;Druid;Malygos;Rogue;Miracle;FALSE;win
66773961;arena;Priest;;Warlock;;TRUE;loss
66773479;arena;Priest;;Shaman;;FALSE;win
66773178;arena;Priest;;Priest;;FALSE;win
66772912;arena;Priest;;Priest;;TRUE;win
66772266;arena;Priest;;Hunter;;FALSE;win
66771745;arena;Priest;;Rogue;;FALSE;loss
66771332;arena;Priest;;Paladin;;TRUE;win
66770270;arena;Priest;;Paladin;;FALSE;loss
66844114;ranked;Warrior;Control;Shaman;;FALSE;win
66841830;ranked;Warrior;Control;Druid;;TRUE;win
66840813;ranked;Paladin;Murloc;Warlock;Reno;FALSE;loss
66839447;ranked;Paladin;Murloc;Druid;Jade;TRUE;win
66880996;ranked;Priest;Dragon;Shaman;Aggro;FALSE;win
66879795;ranked;Priest;Dragon;Warrior;Pirate;FALSE;win
66878993;ranked;Priest;Dragon;Rogue;;TRUE;win
66878211;ranked;Priest;Dragon;Shaman;Aggro;TRUE;win
66877107;ranked;Priest;Dragon;Warrior;Pirate;FALSE;loss
66876448;ranked;Mage;Tempo;Druid;;FALSE;loss
66875873;ranked;Mage;Tempo;Shaman;Jade;FALSE;loss
66875070;ranked;Mage;Tempo;Rogue;;TRUE;loss
66874351;ranked;Mage;Tempo;Mage;Freeze;FALSE;win
66861825;ranked;Mage;Tempo;Shaman;Jade;TRUE;loss
66860401;ranked;Mage;Tempo;Warrior;Pirate;FALSE;win
66859701;ranked;Mage;Tempo;Druid;Jade;FALSE;win
66843947;ranked;Priest;Dragon;Warrior;Pirate;FALSE;win
66843285;ranked;Priest;Dragon;Rogue;Miracle;TRUE;win
66842189;ranked;Priest;Dragon;Warlock;Reno;FALSE;loss
66840374;ranked;Priest;Dragon;Druid;Jade;TRUE;loss
66839125;ranked;Priest;Dragon;Druid;Malygos;FALSE;win
66837789;ranked;Priest;Dragon;Warrior;Pirate;TRUE;loss
66783888;ranked;Priest;Dragon;Warrior;Pirate;FALSE;loss
66783598;ranked;Priest;Dragon;Warrior;Pirate;TRUE;win
66783285;ranked;Priest;Dragon;Shaman;Jade;FALSE;win
66762411;ranked;Mage;Tempo;Warlock;Reno;TRUE;loss
66757823;ranked;Mage;Tempo;Rogue;;TRUE;loss
66757256;ranked;Mage;Tempo;Shaman;;FALSE;win
66756726;ranked;Mage;Tempo;Priest;Dragon;TRUE;win
66755742;ranked;Mage;Tempo;Warrior;Pirate;FALSE;win
66755277;ranked;Mage;Tempo;Shaman;Jade;TRUE;loss
66753935;ranked;Warlock;Zoo;Rogue;;TRUE;loss
66753048;ranked;Warlock;;Rogue;Miracle;FALSE;loss
66752217;ranked;Warlock;Reno;Shaman;Jade;TRUE;loss
66751059;ranked;Warlock;Zoo;Priest;Dragon;FALSE;loss
67000480;ranked;Rogue;;Shaman;Jade;FALSE;win
66999400;ranked;Rogue;;Rogue;;TRUE;win
66998536;ranked;Rogue;;Warrior;Pirate;FALSE;loss
66997945;ranked;Rogue;;Shaman;Jade;TRUE;loss
66996849;ranked;Rogue;;Druid;Jade;FALSE;loss
66995766;ranked;Rogue;;Priest;Dragon;TRUE;loss
66994642;ranked;Rogue;;Warrior;Pirate;FALSE;win
66993938;ranked;Rogue;;Warrior;Pirate;TRUE;win
66993329;ranked;Rogue;;Shaman;Jade;FALSE;win
66989625;ranked;Rogue;;Druid;Jade;FALSE;win
66988692;ranked;Rogue;;Warrior;Pirate;TRUE;loss
66988129;ranked;Rogue;;Druid;Jade;FALSE;win
66986718;ranked;Rogue;;Warlock;Zoo;TRUE;loss
66985821;ranked;Rogue;;Warrior;;TRUE;win
66984441;ranked;Rogue;;Warrior;Pirate;FALSE;win
66983399;ranked;Rogue;;Warrior;Pirate;FALSE;loss
66982754;ranked;Rogue;;Warrior;Pirate;TRUE;win
66982156;ranked;Rogue;;Shaman;Jade;FALSE;win
66981355;ranked;Rogue;;Druid;Jade;TRUE;loss
66979765;ranked;Rogue;;Rogue;;TRUE;win
66969553;ranked;Rogue;;Shaman;Jade;FALSE;loss
66968491;ranked;Rogue;;Warrior;Pirate;TRUE;win
66967640;ranked;Rogue;;Shaman;Jade;FALSE;win
66966688;ranked;Rogue;;Warrior;Pirate;TRUE;loss
66966231;ranked;Warrior;Pirate;Druid;Jade;FALSE;loss
66965340;ranked;Warrior;Pirate;Warlock;Zoo;TRUE;loss
66964506;ranked;Warrior;Pirate;Priest;Dragon;TRUE;win
66963697;ranked;Warrior;Pirate;Druid;Jade;TRUE;loss
66962421;ranked;Warrior;Pirate;Druid;Jade;FALSE;loss
66961626;ranked;Warrior;Pirate;Shaman;Jade;FALSE;win
66961068;ranked;Warrior;Pirate;Shaman;;TRUE;win
67013050;ranked;Warrior;Control;Priest;Reno;TRUE;loss
67009795;ranked;Shaman;Aggro;Warrior;Pirate;FALSE;loss
67009076;ranked;Shaman;Aggro;Mage;Tempo;TRUE;win
67008286;ranked;Paladin;Murloc;Druid;Jade;FALSE;loss
66981123;ranked;Paladin;Murloc;Warlock;Zoo;FALSE;win
66979999;ranked;Warrior;Pirate;Warrior;Pirate;TRUE;loss
66978966;ranked;Warrior;Pirate;Shaman;Jade;FALSE;win
66978351;ranked;Warrior;Pirate;Shaman;Midrange;TRUE;loss
66977764;ranked;Warrior;Pirate;Druid;;FALSE;win
66976539;ranked;Warrior;Pirate;Mage;Freeze;TRUE;win
66975989;ranked;Druid;Jade;Priest;Dragon;TRUE;loss
66975159;ranked;Druid;Jade;Warlock;Zoo;FALSE;loss
66973713;ranked;Shaman;Aggro;Paladin;Murloc;FALSE;loss
66972589;ranked;Shaman;Aggro;Warrior;Pirate;TRUE;loss
66971767;ranked;Shaman;Aggro;Warrior;Pirate;FALSE;loss
66971089;ranked;Shaman;Aggro;Warrior;Pirate;TRUE;win
66925103;ranked;Warrior;Control;Warrior;Pirate;FALSE;win
66924628;ranked;Warrior;Control;Priest;Dragon;TRUE;win
66923732;ranked;Warrior;Control;Priest;Reno;TRUE;win
66922782;ranked;Warrior;Control;Warrior;Dragon;FALSE;win
66922301;ranked;Mage;Freeze;Priest;Dragon;FALSE;win
66921695;ranked;Druid;Jade;Paladin;Murloc;FALSE;loss
66921416;ranked;Druid;Jade;Paladin;Murloc;TRUE;loss
66921143;ranked;Druid;Jade;Druid;;TRUE;win
66920724;ranked;Druid;Jade;Druid;Jade;FALSE;win
67042477;ranked;Warrior;Pirate;Warrior;Pirate;FALSE;loss
67033737;ranked;Warrior;Pirate;Shaman;Jade;FALSE;win
66914206;ranked;Warlock;Reno;Priest;Dragon;FALSE;loss
66906386;ranked;Warlock;Reno;Rogue;Miracle;TRUE;loss
66905932;ranked;Priest;Dragon;Mage;Freeze;TRUE;win
66905438;ranked;Priest;Dragon;Shaman;Midrange;FALSE;win
66904859;ranked;Priest;Dragon;Warlock;Reno;FALSE;loss
66904182;ranked;Priest;;Warlock;Zoo;FALSE;loss
66903811;ranked;Priest;Reno;Paladin;Murloc;TRUE;win
66902784;ranked;Priest;Dragon;Paladin;Murloc;FALSE;win
66971968;ranked;Hunter;Midrange;Druid;Jade;FALSE;win
66970946;ranked;Hunter;Midrange;Hunter;Secret;TRUE;loss
66970203;ranked;Hunter;Midrange;Warrior;Dragon;FALSE;loss
66905113;ranked;Warrior;Pirate;Rogue;Jade;TRUE;win
66904717;ranked;Warrior;Pirate;Druid;Jade;TRUE;win
66904296;ranked;Warrior;Pirate;Rogue;;TRUE;win
66903896;ranked;Warrior;Pirate;Druid;Jade;FALSE;win
67009952;ranked;Warlock;Zoo;Warlock;Reno;FALSE;loss
67008528;ranked;Warlock;Zoo;Priest;Dragon;TRUE;loss
67007119;ranked;Warlock;Zoo;Shaman;Aggro;FALSE;win
67006065;ranked;Warlock;Zoo;Priest;Dragon;TRUE;win
67004715;ranked;Warlock;Zoo;Druid;Jade;FALSE;win
67003395;ranked;Warlock;Zoo;Warrior;Dragon;FALSE;loss
67002670;ranked;Warlock;Zoo;Shaman;Jade;FALSE;win
67001593;ranked;Warlock;Zoo;Rogue;Miracle;TRUE;loss
67000845;ranked;Warlock;Zoo;Druid;Jade;TRUE;loss
66998688;ranked;Mage;Freeze;Shaman;Jade;FALSE;loss
66997234;ranked;Mage;Freeze;Warrior;Dragon;FALSE;win
